filing_company_code,filing_company_name,filing_stock_code,filing_date,document_id,held_security_name,held_stock_code,held_shares,book_value_million_yen,holding_purpose,ticker,stock_code
E01636,,,2025-03-31,000,㈱三井住友フィナンシャルグループ,,224160,850.0,主要取引金融機関である発行会社傘下の（株）三井住友銀行から長年にわたる資金調達の実績があり、今後も事業促進において当該金融機関から円滑な資金調達を必要とするため。当期配当金33百万円,,
E01636,,,2025-03-31,000,㈱りそなホールディングス,,768300,988.0,主要取引金融機関である発行会社傘下の（株）りそな銀行から長年にわたる資金調達の実績及び人的交流があり、今後も事業促進において当該金融機関から円滑な資金調達及び人的交流を通した情報収集を必要とするため。当期配当金17百万円,,
E01636,,,2025-03-31,000,㈱日阪製作所,,452000,447.0,発行会社とのポンプ等資機材の受注、資機材の受給等の取引関係の維持の他、地元企業間の地域情報収集のため。当期配当金19百万円,,
E01636,,,2025-03-31,000,㈱ダイヘン,,40000,253.0,発行会社とのポンプ等資機材の受注、資機材の受給等の取引関係の維持の他、地元企業間の地域情報収集のため。当期配当金6百万円,,
E01636,,,2025-03-31,000,㈱栗本鐵工所,,74900,341.0,当社の主力製品であるポンプ機器の一部品であるバルブ等の資機材を発行会社から安定調達を行うことにより、当社のポンプ事業を安定的かつ円滑に遂行するため。当期配当金16百万円,,
E01636,,,2025-03-31,000,京阪神ビルディング㈱,,125000,170.0,発行会社との、ポンプ等資機材の受注等の取引関係の維持の他、地元企業間の地域情報収集のため。当期配当金4百万円,,
E01636,,,2025-03-31,000,㈱佐賀銀行,,42273,97.0,発行会社から長年にわたる資金調達の実績があり、今後も事業促進において当該金融機関から円滑な資金調達を必要とするため。当期配当金3百万円,,
E01636,,,2025-03-31,000,中外炉工業㈱,,14000,51.0,発行会社とのポンプ等資機材の受注、資機材の受給等の取引関係の維持のほか、地元企業間の地域情報収集のため。当期配当金1百万円,,
E01636,,,2025-03-31,000,ケイヒン㈱,,20000,47.0,当社の海外向け事業において、発行会社は輸出入業務を担う取引先として長年の実績があり、安定的取引関係を維持するため。当期配当金1百万円,,
E01636,,,2025-03-31,000,三京化成㈱,,11500,38.0,発行会社とのポンプ等資機材の受注、資機材の受給等の取引関係の維持の他、地元企業間の地域情報収集のため。当期配当金1百万円,,
E01636,,,2025-03-31,000,㈱池田泉州ホールディングス,,56724,24.0,主要取引金融機関である発行会社傘下の（株）池田泉州銀行から長年にわたる資金調達の実績があり、今後も事業促進において当該金融機関から円滑な資金調達を必要とするため。当期配当金0百万円,,
E01636,,,2025-03-31,000,㈱千葉銀行,,11000,15.0,発行会社から長年にわたる資金調達の実績があり、今後も事業促進において当該金融機関から円滑な資金調達を必要とするため。当期配当金0百万円,,
